Longitude,Latitude,Country,Day of Access,Time of Access,Time Taken (ms),Browser Language,User Agent,Screen Width,Screen Height,Decision
50.57140408174595,42.42984247398289,New Zealand,Monday,03:16:00,6216,en-US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3840,2160,Denied
51.7381384620625,56.400786593074216,Morocco,Sunday,02:07:00,9271,zh-CN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1366,768,Denied
37.23222780636663,30.324039283566513,Vanuatu,Thursday,12:26:00,1768,es,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",1366,768,Denied
47.00303357523967,51.47531991699344,UAE,Saturday,10:50:00,7063,en-US,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",1600,900,Granted
47.51464709915764,23.863349344956855,UAE,Saturday,20:33:00,6855,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",2560,1440,Granted
56.241897351194865,37.55289573172761,Mali,Wednesday,09:59:00,9433,ru,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1920,1080,Denied
57.99213668474507,47.66682997663338,Romania,Thursday,04:46:00,6227,de,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,3200,1800,Denied
58.18677170651294,43.64090563651289,Brazil,Sunday,13:29:00,4429,ja,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",1600,900,Denied
51.23790634129688,50.97511178972725,Moldova,Sunday,02:36:00,9012,ru,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1920,1080,Denied
39.64297008420064,31.814209735845424,Angola,Friday,11:52:00,2328,en-US,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1600,Denied
37.67613648846789,59.29068064892864,San Marino,Thursday,16:25:00,9668,ar,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,2560,1600,Denied
55.023206294589926,44.09943741306593,Nigeria,Thursday,10:16:00,8934,de,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",1600,900,Denied
36.90067825543972,56.21351541623093,Liberia,Monday,06:20:00,786,es,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1920,1080,Denied
47.447187127487624,29.751902431177935,UAE,Saturday,11:00:00,5743,en-US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1440,Granted
33.23797890668664,50.797152871654184,UAE,Tuesday,20:59:00,6567,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1600,900,Denied
32.88002327267486,56.344799237459966,UAE,Wednesday,10:31:00,6798,de,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3840,2160,Granted
39.97312733422723,22.653377545282183,UAE,Thursday,20:45:00,5551,ru,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",2560,1440,Denied
48.3937974134863,49.262869288033166,Ukraine,Sunday,21:10:00,4999,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1600,900,Denied
58.46558361742203,20.308308246593157,UAE,Friday,17:53:00,6403,ja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",2560,1440,Denied
48.53391488385305,32.931012511986864,Brazil,Saturday,16:28:00,1627,es,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",3200,1800,Denied
47.2888509937347,58.436736885493275,Somalia,Friday,18:39:00,566,de,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1600,Denied
39.25839096459333,46.93416123786426,Venezuela,Saturday,10:36:00,1563,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1600,900,Denied
46.590162850023404,35.706571166099714,Austria,Friday,09:25:00,8403,zh-CN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1920,1080,Denied
43.24270869695674,50.105409494370264,UAE,Thursday,03:33:00,1780,zh-CN,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,3840,2160,Granted
54.42397895058885,22.13779265707551,Morocco,Tuesday,09:06:00,6483,ja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",3840,2160,Denied
53.98031437656688,28.97895645442928,UAE,Friday,11:03:00,3005,es,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",1600,900,Granted
57.78585469404642,43.386757692816765,Cabo Verde,Friday,10:27:00,2883,es,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",2560,1440,Denied
31.886809851675622,23.157127897419798,Uzbekistan,Wednesday,04:13:00,9036,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",2560,1600,Denied
31.843200936190705,32.03009287708552,Timor-Leste,Friday,20:59:00,1109,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1600,900,Denied
33.694434875547486,57.348830102730126,Panama,Friday,18:58:00,6093,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1366,768,Denied
46.84932527816041,56.628818537204495,UAE,Thursday,12:56:00,6987,de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",2560,1440,Granted
54.244475518250354,25.877361161615802,Vanuatu,Saturday,18:06:00,2763,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",2560,1600,Denied
30.76673781278962,22.788245049531128,Switzerland,Saturday,11:40:00,6533,pt-BR,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,1600,900,Denied
46.12341078065742,35.26411342907434,Saint Kitts and Nevis,Sunday,00:31:00,4073,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",3200,1800,Denied
38.71436919245771,44.58718376962812,UAE,Friday,01:49:00,8093,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1600,900,Denied
49.506934402166124,39.37672134460675,Samoa,Saturday,06:40:00,5895,es,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1920,1080,Denied
55.84394917889237,21.216594982176773,Switzerland,Tuesday,06:44:00,9246,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",3200,1800,Denied
49.5657184158814,46.04415325366313,UAE,Saturday,14:05:00,5713,en-US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1600,900,Granted
55.77485595236723,42.10139955172148,North Macedonia (formerly Macedonia),Saturday,04:09:00,5659,en-GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",2560,1440,Denied
47.0693654577677,56.664360670565344,Egypt,Sunday,11:24:00,4062,ru,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",2560,1440,Denied
31.16972034241793,30.83644453608372,UAE,Friday,15:09:00,505,ar,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1366,768,Granted
38.71438423619608,30.23386059684949,UAE,Monday,20:40:00,9718,de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",2560,1600,Granted
57.24679417374237,30.35711709434117,Tajikistan,Wednesday,16:35:00,1209,en-US,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",1920,1080,Granted
55.84675979625762,44.30730010782992,Mauritius,Saturday,03:59:00,1698,de,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1600,Denied
33.14723686409396,48.7842245083495,UAE,Monday,07:42:00,2200,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3840,2160,Granted
33.0068078150392,36.774813202770886,Malaysia,Sunday,06:50:00,9092,ja,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,3200,1800,Denied
31.43526105805781,23.479617582648913,Sierra Leone,Thursday,17:55:00,5111,es,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,3200,1800,Denied
53.63221502963401,25.132865954840874,UAE,Wednesday,18:45:00,2188,ru,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1366,768,Granted
52.26312993454606,46.765000665908474,Japan,Friday,08:28:00,5148,de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1366,768,Denied
32.24392812215333,31.091935556569766,UAE,Wednesday,05:19:00,3277,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1366,768,Granted
38.06268302675178,37.342609705892436,UAE,Monday,22:49:00,6011,ru,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",2560,1440,Granted
38.8337062622157,21.782575422460365,India,Wednesday,00:45:00,9694,ru,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,2560,1440,Denied
39.193728329382395,25.726432845662703,Kiribati,Wednesday,05:01:00,523,zh-CN,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,2560,1440,Denied
54.21118142301191,41.76286884882624,North Macedonia (formerly Macedonia),Friday,13:06:00,4423,ar,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1920,1080,Denied
45.6281147577384,35.39589616825775,Guinea-Bissau,Thursday,16:23:00,2946,ja,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1600,900,Denied
43.918058322476185,41.384116556344566,Uganda,Sunday,03:58:00,7318,en-GB,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",3200,1800,Denied
55.715462119559156,48.6029182472211,UAE,Wednesday,12:49:00,3535,en-GB,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1600,900,Granted
55.59567630313528,54.27887550287559,UAE,Monday,21:43:00,1132,es,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",3200,1800,Granted
54.51349352339808,38.42584269272244,Sao Tome and Principe,Saturday,14:23:00,4621,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1600,900,Denied
58.01134951433766,45.811199304386726,Timor-Leste,Monday,21:59:00,3637,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",3200,1800,Denied
45.34813964644275,35.939272603247346,Canada,Tuesday,18:12:00,3145,en-US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1920,1080,Denied
58.59898565441746,57.34801845965954,Guinea,Friday,17:02:00,5749,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1600,Denied
55.71900439094611,58.80497836798102,Antigua and Barbuda,Sunday,07:42:00,523,fr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1366,768,Denied
32.15013620125361,59.03497444732778,Paraguay,Tuesday,05:31:00,4430,zh-CN,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1600,900,Denied
45.10281385204336,54.51073353512203,Ecuador,Wednesday,19:15:00,659,pt-BR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1600,900,Denied
36.35578441006766,20.38246820697827,Sierra Leone,Tuesday,11:14:00,4454,ja,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1920,1080,Denied
41.405817649937916,34.6114024478625,UAE,Friday,04:50:00,7735,es,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1920,1080,Denied
40.974768973317566,53.78213768594278,Estonia,Thursday,14:24:00,3032,ja,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,2560,1600,Denied
36.61244832912373,26.68722242327876,Switzerland,Friday,01:11:00,1811,ja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1920,1080,Denied
42.89887536863243,22.428216533309005,UAE,Saturday,01:28:00,5463,pt-BR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",2560,1440,Denied
50.126636282585096,44.01835568130075,Ukraine,Tuesday,15:17:00,1095,ru,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",2560,1600,Denied
34.82899632568113,45.65788135120964,Netherlands,Friday,08:42:00,5698,pt-BR,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,3200,1800,Denied
35.37764699868501,46.24692365730978,Honduras,Monday,00:33:00,6970,es,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,3840,2160,Denied
33.1685868411751,25.510461511824552,Trinidad and Tobago,Tuesday,04:19:00,3181,ja,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1440,Denied
59.196343693371276,42.97717447088334,Switzerland,Friday,01:20:00,9326,fr,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,2560,1600,Denied
43.89315765655907,53.3826020642874,Kuwait,Tuesday,19:26:00,2519,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",2560,1440,Denied
58.47978288927423,31.058084414865416,UAE,Thursday,09:46:00,3707,fr,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,2560,1440,Granted
46.24609953776895,52.662783462487724,UAE,Saturday,20:21:00,623,pt-BR,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1600,900,Granted
57.38814212308375,57.08858782440076,UAE,Friday,22:01:00,870,zh-CN,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1920,1080,Granted
47.41051072531798,46.13513865252734,UAE,Tuesday,05:39:00,1529,ja,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1600,Granted
35.24103872246855,26.305202131106206,Turkmenistan,Sunday,18:45:00,2659,pt-BR,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1600,Denied
56.91484711872413,28.304981382468853,Panama,Saturday,16:34:00,2062,ru,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1366,768,Denied
44.291484623905,27.081465664551757,Libya,Sunday,02:14:00,1569,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1600,Denied
38.77187049484898,33.92658471739545,Austria,Sunday,17:04:00,2770,en-US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",3840,2160,Denied
57.2935016803532,20.566649310497613,Saint Vincent and the Grenadines,Sunday,20:26:00,4492,fr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1600,Denied
36.29382938052809,56.730791032023845,UAE,Thursday,21:29:00,2425,en-GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,1920,1080,Granted
54.32120362881561,28.075469639024906,Botswana,Tuesday,04:40:00,9992,en-US,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,1920,1080,Denied
40.35117826000289,49.2793290268969,North Macedonia (formerly Macedonia),Thursday,10:32:00,4494,ru,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,2560,1600,Denied
42.498080008568145,52.293286301350044,New Zealand,Sunday,05:24:00,5260,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",2560,1600,Denied
50.91518717060582,44.82495634540854,UAE,Tuesday,14:29:00,7211,ja,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1440,Granted
40.67723595506756,31.360350655775925,Turkmenistan,Sunday,12:33:00,8172,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",3200,1800,Denied
54.77528256550855,51.00444830704767,Luxembourg,Friday,01:41:00,888,es,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",1366,768,Denied
41.363917710389046,41.415029900963276,Netherlands,Wednesday,00:24:00,8345,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3200,1800,Denied
53.13159842606612,56.26377415567574,UAE,Monday,06:14:00,6669,en-GB,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1600,Denied
57.02809939485237,42.69940818596298,Colombia,Thursday,02:35:00,7694,es,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1366,768,Denied
47.49655061859674,29.844223121293023,Nauru,Sunday,17:37:00,9563,de,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1600,900,Denied
57.47586483490826,48.69583338331127,Mexico,Sunday,15:11:00,3193,ja,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,1920,1080,Denied
36.54213162098317,50.322167296968686,UAE,Tuesday,17:35:00,6201,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3840,2160,Granted
40.44958504784731,54.278608655051734,Papua New Guinea,Saturday,11:50:00,1602,pt-BR,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1366,768,Denied
45.38540691723729,36.092298709068885,Afghanistan,Sunday,00:09:00,1109,ja,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,2560,1600,Denied
42.571065512509946,28.404851163756835,Luxembourg,Friday,04:22:00,8540,fr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1600,Denied
42.22234415010079,24.245957877997718,UAE,Friday,01:46:00,1484,fr,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1600,Granted
59.47422187991728,22.131374038503328,UAE,Sunday,03:20:00,3180,pt-BR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1920,1080,Granted
46.380018905005414,49.86419916079756,Cyprus,Thursday,12:05:00,2592,zh-CN,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1600,900,Denied
30.095588859329652,41.93456973396903,UAE,Thursday,01:19:00,845,en-US,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",3840,2160,Granted
34.30352806352583,35.64065855828496,Indonesia,Thursday,01:06:00,8526,fr,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,1600,900,Denied
31.502278011005313,20.053223961333153,UAE,Sunday,04:43:00,9163,ar,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1366,768,Granted
38.220438541065676,55.516554121906374,Somalia,Sunday,20:05:00,8935,en-US,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1366,768,Denied
